F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,label
0.0,5.0,7.5,0.0,2.5,20.0,2.5,7.5,5.0,7.5,0.0,5.0,10.0,5.0,5.0,12.5,0.0,5.0,0.0,0.0,0
2.5,7.5,0.0,5.0,5.0,2.5,7.5,10.0,15.0,5.0,2.5,5.0,5.0,0.0,12.5,7.5,5.0,0.0,0.0,2.5,0
2.5,0.0,10.0,0.0,10.0,40.0,0.0,0.0,0.0,2.5,5.0,2.5,5.0,0.0,0.0,7.5,0.0,0.0,5.0,10.0,0
2.44,19.51,2.44,0.0,0.0,9.76,2.44,0.0,9.76,7.32,0.0,0.0,9.76,2.44,2.44,7.32,17.07,0.0,2.44,4.88,0
14.63,0.0,2.44,0.0,2.44,2.44,2.44,0.0,7.32,7.32,0.0,9.76,9.76,2.44,7.32,9.76,7.32,12.2,0.0,2.44,0
39.02,0.0,0.0,0.0,0.0,17.07,0.0,2.44,0.0,9.76,0.0,0.0,9.76,0.0,0.0,4.88,0.0,4.88,0.0,12.2,0
2.44,0.0,2.44,4.88,7.32,4.88,0.0,0.0,2.44,21.95,2.44,9.76,7.32,4.88,2.44,7.32,4.88,9.76,0.0,4.88,0
21.95,0.0,0.0,0.0,0.0,7.32,2.44,2.44,19.51,2.44,2.44,0.0,7.32,4.88,12.2,7.32,9.76,0.0,0.0,0.0,0
4.88,2.44,2.44,2.44,0.0,2.44,0.0,2.44,9.76,2.44,7.32,12.2,7.32,0.0,0.0,12.2,12.2,14.63,0.0,4.88,0
0.0,2.44,4.88,2.44,2.44,24.39,0.0,12.2,4.88,9.76,4.88,4.88,0.0,2.44,4.88,2.44,4.88,7.32,0.0,4.88,0
9.76,0.0,4.88,2.44,14.63,2.44,0.0,9.76,2.44,9.76,2.44,2.44,7.32,0.0,2.44,4.88,12.2,7.32,2.44,2.44,0
7.32,0.0,2.44,0.0,2.44,4.88,2.44,7.32,17.07,7.32,2.44,9.76,2.44,4.88,19.51,2.44,0.0,4.88,0.0,2.44,0
4.88,0.0,2.44,0.0,2.44,4.88,2.44,9.76,17.07,9.76,2.44,9.76,2.44,2.44,19.51,4.88,0.0,2.44,0.0,2.44,0
4.88,4.88,2.44,0.0,2.44,2.44,2.44,7.32,17.07,7.32,2.44,4.88,4.88,4.88,14.63,4.88,4.88,4.88,0.0,2.44,0
4.88,0.0,0.0,2.44,0.0,7.32,2.44,9.76,14.63,4.88,4.88,9.76,2.44,2.44,21.95,4.88,0.0,2.44,0.0,4.88,0
2.44,0.0,4.88,0.0,2.44,4.88,2.44,7.32,12.2,4.88,2.44,9.76,0.0,2.44,26.83,4.88,4.88,4.88,0.0,2.44,0
4.88,4.88,2.44,2.44,0.0,9.76,2.44,4.88,12.2,12.2,7.32,0.0,0.0,2.44,12.2,7.32,0.0,9.76,2.44,2.44,0
2.44,0.0,4.88,7.32,9.76,4.88,0.0,7.32,21.95,9.76,2.44,2.44,4.88,4.88,7.32,2.44,2.44,4.88,0.0,0.0,0
7.32,4.88,2.44,0.0,4.88,2.44,2.44,4.88,17.07,4.88,2.44,2.44,2.44,2.44,19.51,9.76,0.0,9.76,0.0,0.0,0
2.44,2.44,2.44,0.0,2.44,4.88,2.44,4.88,12.2,4.88,2.44,9.76,0.0,2.44,26.83,4.88,4.88,7.32,0.0,2.44,0
2.44,0.0,0.0,0.0,2.44,4.88,2.44,2.44,12.2,7.32,2.44,9.76,0.0,4.88,26.83,7.32,0.0,12.2,0.0,2.44,0
2.44,2.44,4.88,0.0,2.44,4.88,2.44,4.88,19.51,7.32,2.44,2.44,2.44,2.44,14.63,9.76,2.44,9.76,0.0,2.44,0
2.44,2.44,4.88,0.0,4.88,4.88,0.0,7.32,26.83,4.88,2.44,4.88,0.0,7.32,9.76,7.32,0.0,9.76,0.0,0.0,0
4.88,2.44,4.88,2.44,4.88,2.44,0.0,9.76,12.2,9.76,2.44,9.76,0.0,2.44,0.0,9.76,2.44,9.76,0.0,9.76,0
7.32,0.0,0.0,0.0,0.0,17.07,0.0,0.0,21.95,0.0,2.44,0.0,12.2,0.0,17.07,14.63,2.44,4.88,0.0,0.0,0
0.0,2.44,0.0,4.88,7.32,0.0,4.88,7.32,0.0,4.88,4.88,4.88,2.44,2.44,7.32,17.07,2.44,14.63,2.44,9.76,0
0.0,0.0,0.0,2.44,0.0,0.0,2.44,2.44,7.32,19.51,7.32,0.0,4.88,21.95,19.51,0.0,7.32,2.44,2.44,0.0,0
4.88,0.0,9.76,12.2,2.44,2.44,2.44,9.76,2.44,12.2,4.88,9.76,4.88,2.44,9.76,2.44,2.44,2.44,0.0,2.44,0
7.32,14.63,4.88,2.44,2.44,12.2,0.0,2.44,7.32,9.76,2.44,2.44,4.88,4.88,7.32,4.88,2.44,4.88,0.0,2.44,0
9.52,0.0,14.29,7.14,0.0,2.38,2.38,9.52,4.76,9.52,0.0,4.76,11.9,0.0,7.14,2.38,4.76,2.38,2.38,4.76,0
11.9,0.0,2.38,0.0,4.76,4.76,7.14,2.38,4.76,11.9,4.76,4.76,9.52,7.14,4.76,4.76,2.38,7.14,0.0,4.76,0
11.9,0.0,4.76,4.76,0.0,7.14,2.38,2.38,0.0,4.76,2.38,2.38,9.52,2.38,21.43,9.52,4.76,2.38,4.76,2.38,0
19.05,0.0,4.76,2.38,2.38,7.14,0.0,4.76,9.52,16.67,2.38,2.38,4.76,0.0,0.0,4.76,7.14,9.52,0.0,2.38,0
7.14,0.0,2.38,4.76,11.9,7.14,2.38,7.14,2.38,21.43,4.76,2.38,7.14,0.0,2.38,4.76,7.14,2.38,0.0,2.38,0
2.38,2.38,4.76,2.38,7.14,0.0,4.76,14.29,0.0,7.14,2.38,7.14,4.76,0.0,0.0,21.43,7.14,4.76,0.0,7.14,0
9.52,0.0,0.0,0.0,11.9,2.38,2.38,11.9,0.0,7.14,4.76,4.76,7.14,7.14,4.76,2.38,11.9,7.14,2.38,2.38,0
4.76,2.38,4.76,0.0,2.38,7.14,0.0,9.52,19.05,2.38,2.38,4.76,2.38,2.38,16.67,4.76,0.0,9.52,0.0,4.76,0
7.14,0.0,7.14,2.38,14.29,7.14,0.0,2.38,4.76,11.9,2.38,0.0,7.14,2.38,4.76,7.14,4.76,11.9,0.0,2.38,0
9.52,0.0,0.0,0.0,9.52,4.76,2.38,16.67,0.0,2.38,4.76,7.14,9.52,7.14,4.76,4.76,4.76,7.14,2.38,2.38,0
11.9,0.0,4.76,2.38,14.29,4.76,0.0,7.14,2.38,19.05,2.38,2.38,7.14,2.38,2.38,4.76,4.76,2.38,2.38,2.38,0
9.52,0.0,4.76,2.38,11.9,4.76,0.0,4.76,2.38,19.05,2.38,2.38,4.76,2.38,2.38,7.14,7.14,7.14,2.38,2.38,0
14.29,0.0,2.38,2.38,7.14,2.38,0.0,11.9,2.38,16.67,2.38,2.38,7.14,2.38,2.38,2.38,4.76,7.14,2.38,7.14,0
7.14,0.0,4.76,2.38,14.29,4.76,0.0,4.76,2.38,19.05,2.38,2.38,7.14,0.0,4.76,7.14,7.14,4.76,2.38,2.38,0
4.76,2.38,4.76,4.76,2.38,0.0,0.0,14.29,14.29,16.67,2.38,4.76,0.0,11.9,2.38,7.14,4.76,2.38,0.0,0.0,0
4.76,0.0,0.0,0.0,4.76,19.05,0.0,4.76,0.0,21.43,2.38,2.38,2.38,0.0,2.38,11.9,9.52,7.14,2.38,4.76,0
4.76,0.0,0.0,0.0,4.76,19.05,0.0,11.9,0.0,16.67,2.38,2.38,2.38,0.0,2.38,9.52,9.52,7.14,2.38,4.76,0
7.14,0.0,0.0,0.0,4.76,19.05,2.38,2.38,0.0,19.05,2.38,2.38,2.38,0.0,2.38,4.76,14.29,9.52,2.38,4.76,0
7.14,2.38,7.14,4.76,7.14,4.76,2.38,2.38,11.9,9.52,4.76,4.76,9.52,2.38,2.38,2.38,0.0,0.0,7.14,7.14,0
11.9,14.29,9.52,2.38,0.0,16.67,4.76,4.76,0.0,2.38,0.0,4.76,0.0,4.76,0.0,11.9,0.0,4.76,2.38,4.76,0
0.0,14.29,4.76,2.38,4.76,11.9,4.76,4.76,21.43,0.0,2.38,0.0,7.14,2.38,4.76,7.14,0.0,0.0,4.76,2.38,0
9.52,0.0,9.52,9.52,4.76,9.52,2.38,0.0,2.38,9.52,2.38,0.0,9.52,4.76,7.14,0.0,4.76,4.76,0.0,9.52,0
9.3,0.0,2.33,0.0,4.65,13.95,4.65,6.98,2.33,9.3,2.33,4.65,11.63,6.98,0.0,6.98,4.65,9.3,0.0,0.0,0
23.26,2.33,4.65,6.98,4.65,11.63,0.0,6.98,6.98,4.65,2.33,0.0,2.33,2.33,2.33,6.98,0.0,9.3,2.33,0.0,0
6.98,0.0,6.98,4.65,4.65,2.33,2.33,6.98,6.98,13.95,0.0,0.0,6.98,6.98,16.28,2.33,6.98,2.33,0.0,2.33,0
9.3,4.65,6.98,6.98,2.33,4.65,0.0,0.0,0.0,18.6,4.65,0.0,4.65,4.65,0.0,13.95,6.98,9.3,0.0,2.33,0
0.0,9.3,16.28,6.98,4.65,2.33,0.0,11.63,6.98,2.33,2.33,9.3,4.65,2.33,2.33,11.63,2.33,0.0,4.65,0.0,0
11.63,0.0,6.98,9.3,4.65,9.3,2.33,9.3,0.0,6.98,2.33,0.0,9.3,0.0,2.33,6.98,4.65,9.3,0.0,4.65,0
13.95,2.33,6.98,6.98,6.98,2.33,2.33,11.63,2.33,4.65,4.65,0.0,9.3,2.33,0.0,4.65,9.3,4.65,0.0,4.65,0
6.98,2.33,4.65,9.3,9.3,4.65,2.33,6.98,4.65,9.3,2.33,0.0,4.65,2.33,2.33,6.98,11.63,4.65,0.0,4.65,0
9.3,2.33,4.65,11.63,9.3,4.65,2.33,6.98,2.33,9.3,2.33,0.0,4.65,2.33,2.33,9.3,9.3,2.33,0.0,4.65,0
9.3,0.0,4.65,6.98,9.3,9.3,2.33,4.65,0.0,9.3,2.33,0.0,4.65,6.98,2.33,9.3,9.3,4.65,0.0,4.65,0
9.3,0.0,4.65,6.98,6.98,9.3,2.33,4.65,0.0,9.3,2.33,0.0,4.65,6.98,2.33,11.63,9.3,4.65,0.0,4.65,0
4.65,2.33,6.98,9.3,6.98,4.65,2.33,6.98,0.0,9.3,2.33,0.0,4.65,2.33,4.65,11.63,11.63,4.65,0.0,4.65,0
4.65,2.33,4.65,9.3,9.3,6.98,2.33,9.3,4.65,9.3,2.33,0.0,4.65,2.33,2.33,6.98,6.98,6.98,0.0,4.65,0
2.33,0.0,2.33,0.0,9.3,9.3,2.33,16.28,4.65,20.93,4.65,2.33,0.0,0.0,0.0,2.33,6.98,9.3,0.0,6.98,0
2.33,4.65,2.33,2.33,6.98,0.0,4.65,9.3,11.63,23.26,2.33,6.98,2.33,0.0,4.65,9.3,4.65,2.33,0.0,0.0,0
6.98,0.0,4.65,4.65,2.33,4.65,2.33,11.63,9.3,9.3,2.33,9.3,0.0,11.63,2.33,0.0,9.3,6.98,0.0,2.33,0
11.63,0.0,4.65,6.98,9.3,4.65,2.33,9.3,0.0,6.98,2.33,4.65,4.65,2.33,4.65,9.3,4.65,9.3,0.0,2.33,0
6.98,0.0,6.98,13.95,2.33,0.0,0.0,2.33,18.6,6.98,2.33,4.65,6.98,6.98,0.0,4.65,13.95,2.33,0.0,0.0,0
11.63,0.0,0.0,0.0,9.3,4.65,2.33,6.98,0.0,6.98,4.65,2.33,9.3,6.98,4.65,6.98,6.98,11.63,2.33,2.33,0
9.3,2.33,6.98,13.95,0.0,2.33,2.33,6.98,11.63,11.63,4.65,2.33,2.33,2.33,2.33,2.33,0.0,11.63,0.0,4.65,0
4.65,0.0,13.95,6.98,4.65,2.33,2.33,4.65,4.65,11.63,2.33,6.98,2.33,2.33,9.3,4.65,4.65,4.65,2.33,4.65,0
6.98,32.56,0.0,2.33,0.0,6.98,0.0,0.0,11.63,0.0,0.0,6.98,4.65,0.0,6.98,16.28,0.0,4.65,0.0,0.0,0
6.98,4.65,2.33,4.65,2.33,11.63,2.33,9.3,9.3,0.0,0.0,4.65,4.65,2.33,2.33,9.3,6.98,9.3,4.65,2.33,0
4.55,13.64,2.27,4.55,2.27,13.64,2.27,2.27,6.82,4.55,0.0,11.36,0.0,0.0,4.55,6.82,4.55,6.82,4.55,4.55,0
2.27,0.0,4.55,6.82,4.55,13.64,0.0,2.27,9.09,15.91,0.0,4.55,6.82,4.55,0.0,6.82,2.27,13.64,0.0,2.27,0
11.36,2.27,2.27,9.09,0.0,9.09,2.27,0.0,6.82,9.09,0.0,2.27,6.82,6.82,4.55,6.82,11.36,6.82,0.0,2.27,0
13.64,0.0,0.0,0.0,9.09,2.27,2.27,6.82,0.0,4.55,4.55,4.55,9.09,9.09,4.55,2.27,9.09,13.64,2.27,2.27,0
11.36,0.0,2.27,4.55,11.36,2.27,0.0,9.09,0.0,18.18,2.27,0.0,9.09,2.27,4.55,4.55,0.0,13.64,2.27,2.27,0
9.09,0.0,2.27,4.55,11.36,2.27,0.0,9.09,0.0,18.18,2.27,0.0,9.09,2.27,4.55,4.55,2.27,13.64,2.27,2.27,0
9.09,0.0,2.27,2.27,13.64,2.27,2.27,11.36,4.55,11.36,4.55,4.55,6.82,0.0,4.55,6.82,4.55,6.82,2.27,0.0,0
6.82,4.55,2.27,2.27,4.55,6.82,4.55,13.64,9.09,4.55,4.55,2.27,2.27,2.27,6.82,4.55,4.55,6.82,2.27,4.55,0
0.0,2.27,0.0,13.64,2.27,6.82,2.27,15.91,6.82,9.09,4.55,6.82,2.27,0.0,6.82,11.36,2.27,4.55,0.0,2.27,0
2.27,0.0,0.0,0.0,6.82,20.45,0.0,9.09,2.27,18.18,2.27,2.27,2.27,0.0,2.27,11.36,6.82,6.82,2.27,4.55,0
6.82,4.55,0.0,0.0,4.55,6.82,2.27,4.55,11.36,9.09,4.55,6.82,2.27,2.27,25.0,4.55,4.55,0.0,0.0,0.0,0
9.09,0.0,0.0,0.0,4.55,6.82,2.27,2.27,9.09,4.55,6.82,6.82,2.27,2.27,29.55,6.82,4.55,2.27,0.0,0.0,0
13.64,0.0,0.0,0.0,2.27,6.82,2.27,2.27,13.64,4.55,4.55,2.27,2.27,4.55,25.0,2.27,6.82,4.55,0.0,2.27,0
9.09,0.0,0.0,2.27,4.55,6.82,2.27,0.0,11.36,6.82,4.55,4.55,2.27,2.27,25.0,4.55,11.36,2.27,0.0,0.0,0
11.36,0.0,0.0,0.0,4.55,6.82,4.55,2.27,9.09,6.82,4.55,2.27,4.55,2.27,27.27,6.82,4.55,2.27,0.0,0.0,0
11.36,0.0,0.0,0.0,4.55,9.09,2.27,0.0,11.36,6.82,2.27,2.27,4.55,2.27,25.0,9.09,4.55,4.55,0.0,0.0,0
15.91,0.0,0.0,0.0,4.55,9.09,2.27,0.0,9.09,6.82,2.27,0.0,2.27,2.27,27.27,4.55,6.82,6.82,0.0,0.0,0
9.09,0.0,0.0,0.0,4.55,6.82,2.27,2.27,11.36,4.55,4.55,2.27,2.27,4.55,25.0,4.55,11.36,4.55,0.0,0.0,0
18.18,0.0,0.0,0.0,4.55,6.82,2.27,2.27,15.91,6.82,4.55,2.27,2.27,2.27,22.73,2.27,4.55,2.27,0.0,0.0,0
13.64,0.0,0.0,0.0,4.55,6.82,2.27,0.0,11.36,6.82,4.55,2.27,2.27,2.27,25.0,6.82,4.55,6.82,0.0,0.0,0
4.55,0.0,0.0,0.0,2.27,6.82,4.55,0.0,18.18,4.55,4.55,2.27,2.27,4.55,27.27,2.27,9.09,4.55,2.27,0.0,0
6.82,0.0,0.0,0.0,2.27,6.82,4.55,2.27,20.45,2.27,4.55,4.55,4.55,2.27,20.45,2.27,6.82,6.82,0.0,2.27,0
6.82,0.0,0.0,0.0,2.27,6.82,4.55,2.27,13.64,2.27,4.55,6.82,4.55,2.27,25.0,2.27,9.09,4.55,0.0,2.27,0
6.82,0.0,0.0,2.27,2.27,6.82,4.55,0.0,15.91,4.55,4.55,2.27,2.27,2.27,25.0,6.82,4.55,6.82,0.0,2.27,0
4.55,0.0,0.0,2.27,2.27,6.82,2.27,2.27,18.18,6.82,4.55,2.27,2.27,4.55,22.73,6.82,9.09,0.0,0.0,2.27,0
9.09,0.0,0.0,0.0,2.27,6.82,2.27,0.0,15.91,4.55,4.55,4.55,2.27,2.27,22.73,9.09,4.55,6.82,0.0,2.27,0
13.64,2.27,0.0,0.0,2.27,9.09,2.27,2.27,13.64,6.82,4.55,0.0,2.27,4.55,20.45,2.27,6.82,4.55,0.0,2.27,0
15.91,0.0,0.0,2.27,2.27,6.82,0.0,6.82,13.64,4.55,4.55,0.0,2.27,2.27,27.27,4.55,4.55,0.0,0.0,2.27,0
9.09,0.0,0.0,0.0,2.27,9.09,2.27,2.27,11.36,4.55,4.55,0.0,2.27,2.27,27.27,6.82,9.09,4.55,0.0,2.27,0
2.27,0.0,0.0,2.27,2.27,9.09,2.27,0.0,9.09,6.82,11.36,0.0,2.27,2.27,27.27,9.09,2.27,9.09,0.0,2.27,0
15.91,0.0,0.0,0.0,2.27,9.09,4.55,2.27,11.36,4.55,4.55,0.0,2.27,2.27,25.0,4.55,4.55,4.55,0.0,2.27,0
11.36,0.0,0.0,0.0,2.27,6.82,4.55,4.55,9.09,4.55,4.55,4.55,2.27,4.55,27.27,4.55,4.55,2.27,0.0,2.27,0
11.36,0.0,0.0,0.0,2.27,9.09,2.27,2.27,13.64,4.55,4.55,0.0,2.27,4.55,25.0,6.82,4.55,4.55,0.0,2.27,0
4.55,0.0,0.0,0.0,2.27,6.82,2.27,0.0,18.18,4.55,4.55,2.27,2.27,2.27,25.0,9.09,6.82,6.82,0.0,2.27,0
13.64,0.0,0.0,0.0,2.27,9.09,2.27,2.27,13.64,4.55,4.55,0.0,2.27,2.27,22.73,2.27,9.09,6.82,0.0,2.27,0
6.82,0.0,0.0,0.0,2.27,9.09,2.27,2.27,18.18,6.82,2.27,2.27,2.27,2.27,25.0,2.27,6.82,4.55,2.27,2.27,0
15.91,0.0,0.0,0.0,2.27,6.82,2.27,2.27,11.36,2.27,4.55,2.27,2.27,2.27,25.0,2.27,9.09,6.82,0.0,2.27,0
11.36,0.0,0.0,0.0,2.27,9.09,2.27,2.27,9.09,4.55,4.55,0.0,2.27,2.27,25.0,2.27,9.09,11.36,0.0,2.27,0
11.36,0.0,2.27,0.0,0.0,13.64,4.55,11.36,2.27,13.64,6.82,4.55,6.82,0.0,6.82,9.09,2.27,4.55,0.0,0.0,0
6.82,4.55,2.27,2.27,4.55,11.36,4.55,4.55,4.55,20.45,6.82,4.55,0.0,0.0,4.55,6.82,9.09,2.27,0.0,0.0,0
4.55,4.55,2.27,2.27,15.91,4.55,2.27,0.0,0.0,34.09,4.55,2.27,4.55,2.27,0.0,2.27,2.27,4.55,4.55,2.27,0
4.55,0.0,2.27,0.0,2.27,11.36,2.27,2.27,6.82,4.55,4.55,4.55,2.27,2.27,31.82,4.55,9.09,4.55,0.0,0.0,0
6.82,0.0,4.55,2.27,13.64,4.55,0.0,9.09,2.27,15.91,2.27,2.27,6.82,0.0,4.55,9.09,4.55,6.82,2.27,2.27,0
9.09,0.0,4.55,2.27,13.64,4.55,0.0,6.82,2.27,15.91,2.27,2.27,6.82,0.0,4.55,6.82,4.55,9.09,2.27,2.27,0
11.36,0.0,11.36,2.27,0.0,6.82,0.0,9.09,9.09,11.36,2.27,4.55,2.27,0.0,4.55,13.64,0.0,6.82,0.0,4.55,0
4.55,0.0,2.27,6.82,0.0,6.82,15.91,0.0,15.91,2.27,6.82,9.09,4.55,4.55,6.82,9.09,2.27,2.27,0.0,0.0,0
2.27,9.09,4.55,0.0,4.55,25.0,0.0,4.55,2.27,4.55,2.27,2.27,0.0,0.0,4.55,6.82,2.27,2.27,2.27,20.45,0
9.09,0.0,0.0,0.0,9.09,4.55,2.27,9.09,0.0,6.82,4.55,6.82,6.82,6.82,4.55,9.09,6.82,9.09,2.27,2.27,0
11.36,0.0,0.0,0.0,9.09,2.27,2.27,6.82,0.0,4.55,4.55,6.82,6.82,6.82,4.55,4.55,11.36,13.64,2.27,2.27,0
4.55,0.0,2.27,6.82,0.0,0.0,0.0,6.82,6.82,18.18,2.27,11.36,4.55,6.82,13.64,4.55,2.27,9.09,0.0,0.0,0
0.0,13.64,2.27,9.09,2.27,4.55,0.0,2.27,0.0,4.55,2.27,4.55,2.27,29.55,9.09,9.09,0.0,4.55,0.0,0.0,0
9.09,6.82,4.55,6.82,2.27,9.09,4.55,6.82,0.0,13.64,0.0,9.09,0.0,2.27,4.55,4.55,2.27,9.09,2.27,2.27,0
13.33,4.44,2.22,6.67,2.22,11.11,2.22,2.22,6.67,8.89,0.0,2.22,6.67,4.44,2.22,4.44,4.44,13.33,0.0,2.22,0
2.22,17.78,4.44,2.22,0.0,17.78,0.0,0.0,6.67,4.44,0.0,8.89,4.44,8.89,2.22,13.33,0.0,0.0,2.22,4.44,0
13.33,0.0,2.22,8.89,0.0,4.44,0.0,4.44,17.78,8.89,0.0,8.89,4.44,0.0,0.0,6.67,6.67,6.67,6.67,0.0,0
4.44,17.78,8.89,4.44,4.44,6.67,2.22,0.0,8.89,2.22,0.0,4.44,2.22,0.0,11.11,4.44,11.11,2.22,2.22,2.22,0
8.89,0.0,4.44,11.11,8.89,4.44,2.22,0.0,4.44,11.11,2.22,0.0,4.44,0.0,4.44,8.89,15.56,4.44,0.0,4.44,0
0.0,0.0,2.22,6.67,2.22,6.67,8.89,11.11,13.33,11.11,8.89,2.22,4.44,6.67,2.22,0.0,4.44,8.89,0.0,0.0,0
15.56,0.0,4.44,4.44,13.33,2.22,0.0,4.44,4.44,15.56,2.22,0.0,8.89,4.44,0.0,0.0,0.0,15.56,2.22,2.22,0
6.67,0.0,2.22,15.56,0.0,8.89,2.22,4.44,8.89,6.67,6.67,0.0,0.0,4.44,13.33,6.67,2.22,2.22,0.0,8.89,0
2.22,0.0,4.44,8.89,6.67,2.22,0.0,2.22,22.22,8.89,4.44,4.44,0.0,0.0,4.44,8.89,0.0,15.56,0.0,4.44,0
0.0,22.22,4.44,4.44,2.22,11.11,0.0,4.44,6.67,6.67,4.44,13.33,0.0,0.0,2.22,13.33,2.22,0.0,0.0,2.22,0
13.33,0.0,2.22,2.22,11.11,2.22,0.0,17.78,2.22,13.33,2.22,0.0,8.89,2.22,4.44,0.0,4.44,8.89,2.22,2.22,0
6.67,0.0,2.22,6.67,0.0,4.44,2.22,0.0,17.78,8.89,6.67,11.11,4.44,4.44,15.56,4.44,0.0,0.0,2.22,2.22,0
13.33,0.0,0.0,0.0,4.44,8.89,2.22,0.0,8.89,6.67,4.44,2.22,2.22,2.22,22.22,4.44,8.89,8.89,0.0,0.0,0
6.67,0.0,6.67,0.0,0.0,6.67,0.0,6.67,22.22,4.44,2.22,4.44,6.67,4.44,13.33,6.67,0.0,6.67,0.0,2.22,0
6.67,2.22,0.0,4.44,4.44,8.89,0.0,6.67,0.0,20.0,2.22,2.22,8.89,2.22,6.67,11.11,4.44,6.67,0.0,2.22,0
60.0,0.0,2.22,2.22,0.0,2.22,0.0,2.22,8.89,4.44,2.22,2.22,2.22,2.22,2.22,2.22,4.44,0.0,0.0,0.0,0
2.22,2.22,6.67,0.0,8.89,8.89,0.0,11.11,0.0,2.22,6.67,2.22,4.44,0.0,2.22,4.44,24.44,6.67,0.0,6.67,0
6.67,0.0,2.22,2.22,2.22,4.44,4.44,8.89,15.56,4.44,6.67,2.22,4.44,2.22,4.44,11.11,4.44,4.44,0.0,8.89,0
6.67,0.0,6.67,0.0,0.0,6.67,0.0,4.44,20.0,4.44,2.22,4.44,6.67,4.44,15.56,8.89,0.0,6.67,0.0,2.22,0
13.33,0.0,0.0,2.22,4.44,8.89,2.22,2.22,13.33,6.67,4.44,4.44,2.22,2.22,22.22,4.44,6.67,0.0,0.0,0.0,0
13.33,0.0,0.0,0.0,4.44,6.67,2.22,2.22,6.67,6.67,4.44,4.44,2.22,2.22,28.89,6.67,8.89,0.0,0.0,0.0,0
13.33,0.0,0.0,0.0,4.44,6.67,2.22,0.0,11.11,6.67,4.44,0.0,2.22,2.22,24.44,11.11,6.67,4.44,0.0,0.0,0
4.44,0.0,0.0,0.0,4.44,11.11,2.22,2.22,8.89,2.22,4.44,2.22,0.0,0.0,33.33,6.67,8.89,8.89,0.0,0.0,0
2.22,0.0,0.0,0.0,4.44,11.11,2.22,4.44,11.11,0.0,4.44,0.0,0.0,0.0,28.89,11.11,11.11,8.89,0.0,0.0,0
2.22,0.0,0.0,0.0,2.22,11.11,2.22,2.22,8.89,4.44,4.44,0.0,0.0,0.0,33.33,6.67,13.33,8.89,0.0,0.0,0
8.89,0.0,0.0,0.0,2.22,8.89,2.22,2.22,11.11,6.67,4.44,2.22,0.0,2.22,22.22,4.44,13.33,8.89,0.0,0.0,0
2.22,22.22,0.0,2.22,4.44,15.56,0.0,0.0,0.0,2.22,0.0,11.11,2.22,11.11,13.33,4.44,4.44,0.0,0.0,4.44,0
4.44,0.0,6.67,6.67,6.67,8.89,0.0,6.67,6.67,4.44,0.0,6.67,6.67,4.44,2.22,6.67,6.67,13.33,0.0,2.22,0
8.7,2.17,4.35,8.7,4.35,6.52,2.17,0.0,13.04,19.57,4.35,6.52,2.17,2.17,2.17,4.35,2.17,4.35,0.0,2.17,0
4.35,0.0,6.52,8.7,13.04,10.87,2.17,6.52,8.7,2.17,0.0,0.0,2.17,8.7,2.17,10.87,6.52,6.52,0.0,0.0,0
2.17,0.0,4.35,4.35,6.52,4.35,2.17,4.35,15.22,8.7,2.17,6.52,0.0,2.17,15.22,4.35,2.17,15.22,0.0,0.0,0
2.17,4.35,4.35,4.35,2.17,17.39,0.0,13.04,17.39,8.7,2.17,4.35,0.0,0.0,4.35,4.35,2.17,8.7,0.0,0.0,0
8.7,10.87,0.0,2.17,4.35,6.52,13.04,6.52,4.35,6.52,0.0,2.17,10.87,4.35,4.35,4.35,6.52,2.17,2.17,0.0,0
6.52,10.87,0.0,2.17,6.52,4.35,6.52,6.52,6.52,6.52,0.0,2.17,8.7,2.17,8.7,4.35,13.04,0.0,2.17,2.17,0
6.52,15.22,2.17,0.0,0.0,8.7,0.0,6.52,8.7,4.35,0.0,6.52,10.87,0.0,4.35,10.87,10.87,0.0,0.0,4.35,0
17.39,0.0,0.0,8.7,8.7,2.17,4.35,2.17,2.17,8.7,2.17,0.0,2.17,4.35,2.17,6.52,6.52,15.22,6.52,0.0,0
10.87,0.0,4.35,0.0,4.35,6.52,2.17,2.17,15.22,6.52,4.35,2.17,2.17,2.17,21.74,6.52,6.52,2.17,0.0,0.0,0
2.17,2.17,0.0,2.17,8.7,0.0,0.0,10.87,23.91,15.22,4.35,6.52,2.17,0.0,0.0,8.7,4.35,2.17,0.0,6.52,0
13.04,0.0,10.87,4.35,6.52,8.7,2.17,2.17,2.17,10.87,4.35,2.17,8.7,0.0,0.0,10.87,4.35,6.52,0.0,2.17,0
10.87,0.0,10.87,4.35,6.52,10.87,2.17,2.17,2.17,10.87,4.35,0.0,8.7,2.17,0.0,8.7,4.35,8.7,0.0,2.17,0
0.0,2.17,0.0,0.0,13.04,0.0,0.0,13.04,2.17,0.0,23.91,13.04,0.0,0.0,6.52,2.17,8.7,6.52,0.0,8.7,0
6.52,2.17,6.52,6.52,6.52,4.35,2.17,6.52,2.17,10.87,2.17,4.35,4.35,2.17,4.35,8.7,8.7,2.17,2.17,6.52,0
8.7,6.52,4.35,0.0,10.87,2.17,0.0,6.52,4.35,10.87,6.52,4.35,2.17,8.7,2.17,2.17,0.0,15.22,4.35,0.0,0
